cust_id	Inv_1M_Bef	satis_survey	cust_age	cust_tenure	tottrans	months_since_survey	Inv_3M_Aft	Inv_Chg	categ
2122348	4188	1	30.362765229	5.8151950719	84	3	6389	2201	bad
2122379	3927	2	34.247775496	4.6461327858	32	3	2610	-1317	bad
2124306	2945	1	26.431211499	0.3969883641	39	3	3623	678	bad
2125868	650	1	42.699520876	4.4599589322	104	3	1574	924	bad
2126595	1410	2	68.711841205	4.2847364819	30	3	1391	-19	bad
2126735	7693	5	23.211498973	0.5393566051	43	3	3334	-4359	good
2126961	5675	2	21.875427789	1.5496235455	15	3	1375	-4300	bad
2128443	14279	2	56.594113621	0.1889117043	1	3	9795	-4484	bad
2129016	1014	1	63.033538672	4.6214921287	11	3	0	-1014	bad
2130270	25366	4	21.667351129	4.0410677618	83	3	29354	3988	good
2131333	1899	1	30.316221766	0.7145790554	20	3	4899	3000	bad
2132918	6101	1	36.911704312	5.5989048597	33	3	5361	-740	bad
2133295	15443	5	20.435318275	2.160164271	139	3	7915	-7528	good
2135248	8148	5	31.978097194	0.7227926078	145	3	2277	-5871	good
2135718	858	5	40.052019165	1.4455852156	23	3	3665	2807	good
2136653	2085	5	22.896646133	2.3244353183	105	3	8911	6826	good
2140748	44280	2	36.013689254	1.7850787132	37	3	65061	20781	bad
2142875	24664	1	42.05338809	3.1457905544	122	3	32759	8095	bad
2144322	3025	2	23.008898015	0.848733744	84	3	2571	-454	bad
2144878	403	1	23.4770705	0.6187542779	18	3	252	-151	bad
2146236	165782	4	57.371663244	9.9301848049	44	3	169098	3316	good
2147472	23330	1	27.961670089	3.2032854209	24	3	53617	30287	bad
2150358	4384	1	20.536618754	2.0917180014	125	3	9746	5362	bad
2150946	1227	4	50.746064339	0.629705681	67	3	1478	251	good
2153886	32549	2	31.397672827	6.0342231348	83	3	39886	7337	bad
2156657	3138	5	40.698151951	0.7255304586	121	3	453	-2685	good
2157676	901	1	62.718685832	1.6180698152	49	3	4532	3631	bad
2158360	19776	5	27.8275154	3.8932238193	18	3	24379	4603	good
2158681	11697	1	38.056125941	0.5037645448	13	3	14866	3169	bad
2159502	6785	2	66.984257358	9.7330595483	27	3	3832	-2953	bad
2159824	5888	4	41.587953457	2.2861054073	72	3	5589	-299	good
2161186	2422	4	41.464750171	3.1403148528	84	3	1841	-581	good
2162593	1117	4	18.124572211	1.3442847365	11	3	1149	32	good
2162602	3798	4	53.59890486	8.7529089665	64	3	17065	13267	good
2163391	45972	1	28.087611225	1.6262833676	9	3	48933	2961	bad
2166330	4193	2	64.134154689	2.0123203285	4	3	4193	0	bad
2168764	22017	1	62.094455852	0.1779603012	44	3	8076	-13941	bad
2169645	11778	2	52.744695414	0.2847364819	12	0	0	-11778	bad
2171256	8155	4	20.399726215	2.0944558522	62	3	8042	-113	good
2173008	2280	2	19.712525667	0.5201916496	20	3	5922	3642	bad
2174130	7514	2	66.740588638	1.3552361396	5	3	9192	1678	bad
2175787	343	4	26.245037645	2.006844627	48	3	644	301	good
2175870	8130	1	40.673511294	4.1259411362	8	3	5545	-2585	bad
2175998	3689	1	51.937029432	0.476386037	77	3	56054	52365	bad
2176282	2421	1	29.177275838	3.6796714579	105	3	4888	2467	bad
2179548	48265	5	51.704312115	1.0814510609	71	3	48422	157	good
2179555	10534	2	20.602327173	1.6427104723	90	3	3768	-6766	bad
2180696	4449	1	42.50513347	0.8514715948	16	3	3534	-915	bad
2181840	6087	4	19.51266256	1.0130047912	41	3	7421	1334	good
2182447	91615	1	28.421629021	2.6091718001	10	3	326	-91289	bad
2182526	6502	1	61.396303901	1.3059548255	5	3	17796	11294	bad
2186457	1273	1	39.783709788	0.2518822724	95	3	5935	4662	bad
2186631	9176	5	30.250513347	3.2963723477	14	3	10741	1565	good
2186637	4438	1	25.2183436	4.424366872	65	3	7470	3032	bad
2188756	15376	1	21.073237509	0.3367556468	28	1	0	-15376	bad
2193890	11	1	36.758384668	0.1724845996	59	3	3996	3985	bad
2194624	11531	1	21.538672142	1.697467488	109	3	7517	-4014	bad
2199458	726	5	48.881587953	0.3504449008	33	3	1130	404	good
2199608	12876	4	87.394934976	1.3689253936	14	3	26250	13374	good
2200668	26641	2	41.054072553	1.3223819302	74	3	42560	15919	bad
2202495	27595	1	31.047227926	3.3210130048	79	3	7804	-19791	bad
2203008	46428	4	42.847364819	2.7597535934	26	3	109501	63073	good
2203213	613	5	21.163586585	1.1197809719	87	3	727	114	good
2204876	46221	4	63.622176591	0.8514715948	11	3	37450	-8771	good
2206164	5768	1	33.127994524	5.311430527	164	3	8687	2919	bad
2208788	5888	1	27.79192334	3.0472279261	45	1	0	-5888	bad
2209609	133651	4	89.333333333	0.643394935	74	3	129605	-4046	good
2209698	10872	2	42.603696099	2.2477754962	38	3	3589	-7283	bad
2210876	8231	5	32.229979466	1.0650239562	13	3	7266	-965	good
2211955	3363	2	22.562628337	3.8904859685	14	3	5188	1825	bad
2212390	29260	5	22.119096509	4.3531827515	107	3	56342	27082	good
2212409	16358	1	41.845311431	0.3449691992	128	3	13773	-2585	bad
2215039	4994	1	55.296372348	2.3463381246	76	3	5068	74	bad
2215818	7722	5	66.343600274	1.8617385352	10	3	29518	21796	good
2217790	7393	2	30.061601643	0.257357974	123	3	9316	1923	bad
2218299	22496	2	61.626283368	3.0663928816	19	3	5194	-17302	bad
2218403	3022	2	55.797399042	2.1190965092	138	2	0	-3022	bad
2218598	1517	5	21.034907598	2.6338124572	23	3	2915	1398	good
2220418	4414	4	24.501026694	3.9945242984	36	3	6172	1758	good
2220839	710	5	24.112251882	3.2470910335	113	3	6636	5926	good
2221044	24118	4	34.937713895	0.3312799452	49	3	24191	73	good
2221680	1877	2	39.34017796	8.3805612594	53	3	2560	683	bad
2222173	3221	2	24.402464066	1.0869267625	62	3	4780	1559	bad
2224475	20259	1	19.162217659	0.2491444216	129	3	3844	-16415	bad
2225470	7922	4	26.058863792	4.1341546886	11	3	7944	22	good
2225638	2399	4	21.990417522	3.0390143737	53	3	1708	-691	good
2227148	5314	5	20.5229295	3.7152635181	35	3	9753	4439	good
2227697	4939	2	27.23340178	0.5037645448	8	3	5098	159	bad
2229251	20870	1	28.240930869	2.6283367556	75	3	3238	-17632	bad
2229874	5332	4	18.094455852	2.7871321013	117	3	2848	-2484	good
2232430	1363	4	22.647501711	0.257357974	25	3	1073	-290	good
2232504	29	4	56.958247775	8.3066392882	42	3	2212	2183	good
2233859	1219	4	25.04312115	1.711156742	142	3	2011	792	good
2237564	9072	4	26.335386721	2.0479123888	20	3	11151	2079	good
2237709	6014	2	24.167008898	0.4325804244	46	0	0	-6014	bad
2238458	46840	5	60.021902806	1.1909650924	87	3	94117	47277	good
2240790	2357	5	21.577002053	1.7138945927	115	3	2671	314	good
2241534	1229	1	27.767282683	1.029431896	65	3	5555	4326	bad
2242312	3481	5	51.258042437	4.3148528405	33	3	9533	6052	good
2243594	235	2	22.74880219	1.9657768652	13	3	58602	58367	bad
2245018	39118	2	27.315537303	2.0588637919	76	3	36901	-2217	bad
2245266	2834	5	41.793292266	4.2354551677	72	3	5283	2449	good
2245674	5470	5	54.614647502	2.3901437372	25	3	17054	11584	good
2247557	845	2	31.225188227	4.2162902122	33	3	1305	460	bad
2247818	7715	5	34.650239562	2.1902806297	51	3	12668	4953	good
2247950	15821	2	33.360711841	2.2724161533	26	3	613	-15208	bad
2248233	5974	4	47.055441478	0.7036276523	5	3	4853	-1121	good
2249981	1636	1	39.852156057	0.5092402464	105	3	37	-1599	bad
2250654	6394	4	27.3045859	2.9678302533	95	3	6092	-302	good
2252212	10606	4	76.673511294	2.9486652977	22	3	13095	2489	good
2254565	917	1	22.212183436	0.372347707	91	3	886	-31	bad
2254630	17919	5	30.872005476	2.0123203285	19	3	18259	340	good
2254954	4186	2	22.247775496	4.0410677618	54	3	13313	9127	bad
2255313	1650	1	34.045174538	9.2156057495	52	3	1299	-351	bad
2256205	14093	5	29.94934976	1.1991786448	21	3	13209	-884	good
2256688	388	4	18.05338809	0.977412731	11	3	1034	646	good
2258728	1114	1	56.224503765	3.7618069815	121	3	2683	1569	bad
2259047	6265	2	26.891170431	2.7953456537	28	3	6920	655	bad
2261024	25737	2	31.315537303	4.3039014374	28	2	0	-25737	bad
2262218	13282	4	21.026694045	3.9808350445	36	3	19447	6165	good
2262870	25550	2	63.997262149	1.6536618754	8	3	2109	-23441	bad
2263156	55038	5	48.605065024	1.6728268309	9	3	10380	-44658	good
